"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 00:00","2019","12","01","00:00","-0.2","","-6.4","","63","","8","","39","","16.1","","100.70","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 01:00","2019","12","01","01:00","-0.9","","-4.1","","79","","7","","41","","16.1","","100.58","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 02:00","2019","12","01","02:00","-1.2","","-3.3","","86","","7","","46","","16.1","","100.43","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 03:00","2019","12","01","03:00","-1.5","","-3.2","","88","","7","","48","","16.1","","100.33","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 04:00","2019","12","01","04:00","-1.4","","-2.7","","91","","7","","50","","16.1","","100.21","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 05:00","2019","12","01","05:00","-1.3","","-2.7","","90","","7","","52","","16.1","","100.07","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 06:00","2019","12","01","06:00","-0.9","","-2.6","","89","","7","","55","","16.1","","99.90","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 07:00","2019","12","01","07:00","-0.4","","-2.3","","87","","7","","54","","16.1","","99.75","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 08:00","2019","12","01","08:00","-1.2","","-2.6","","90","","6","","67","","16.1","","99.64","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 09:00","2019","12","01","09:00","-0.8","","-1.9","","92","","7","","59","","6.4","","99.63","","","","-10","","Freezing Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 10:00","2019","12","01","10:00","-1.1","","-2.0","","94","","7","","61","","4.8","","99.46","","","","-10","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 11:00","2019","12","01","11:00","-0.6","","-1.5","","94","","6","","59","","6.4","","99.32","","","","-10","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 12:00","2019","12","01","12:00","-0.4","","-1.0","","96","","7","","55","","3.6","","99.22","","","","-9","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 13:00","2019","12","01","13:00","0.6","","0.2","","97","","8","","55","","4.8","","99.11","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 14:00","2019","12","01","14:00","1.0","","0.1","","94","","8","","45","","6.4","","99.02","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 15:00","2019","12","01","15:00","-0.1","","-0.7","","96","","6","","55","","8.1","","98.99","","","","-9","","Freezing Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 16:00","2019","12","01","16:00","0.3","","-0.1","","97","","6","","48","","4.8","","99.04","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 17:00","2019","12","01","17:00","-0.5","","-1.1","","96","","5","","55","","3.2","","99.07","","","","-9","","Freezing Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 18:00","2019","12","01","18:00","-0.2","","-0.8","","96","","6","","54","","4.8","","99.14","","","","-9","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 19:00","2019","12","01","19:00","-0.2","","-0.8","","96","","6","","48","","11.3","","99.18","","","","-8","","Freezing Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 20:00","2019","12","01","20:00","-0.4","","-1.1","","95","","5","","45","","16.1","","99.22","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 21:00","2019","12","01","21:00","-0.1","","-0.7","","96","","5","","39","","12.9","","99.22","","","","-7","","Freezing Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 22:00","2019","12","01","22:00","-0.9","","-2.0","","92","","5","","34","","8.1","","99.25","","","","-8","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-01 23:00","2019","12","01","23:00","-1.0","","-2.1","","92","","5","","35","","11.3","","99.26","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 00:00","2019","12","02","00:00","-1.3","","-2.3","","93","","5","","34","","2.8","","99.32","","","","-9","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 01:00","2019","12","02","01:00","-1.4","","-2.8","","90","","5","","30","","4.0","","99.33","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 02:00","2019","12","02","02:00","-1.9","","-3.4","","90","","4","","21","","3.2","","99.45","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 03:00","2019","12","02","03:00","-2.4","","-3.8","","90","","3","","22","","1.2","","99.50","","","","-9","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 04:00","2019","12","02","04:00","-2.7","","-4.2","","90","","3","","30","","2.0","","99.50","","","","-10","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 05:00","2019","12","02","05:00","-2.8","","-4.1","","91","","3","","32","","1.6","","99.54","","","","-10","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 06:00","2019","12","02","06:00","-2.3","","-4.1","","88","","2","","21","","8.1","","99.65","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 07:00","2019","12","02","07:00","-2.2","","-4.0","","87","","2","","13","","11.3","","99.71","","","","-7","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 08:00","2019","12","02","08:00","-1.9","","-4.4","","83","","3","","24","","16.1","","99.77","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 09:00","2019","12","02","09:00","-1.6","","-4.3","","82","","3","","24","","16.1","","99.86","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 10:00","2019","12","02","10:00","-1.9","","-3.8","","87","","3","","26","","2.8","","99.96","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 11:00","2019","12","02","11:00","-1.7","","-3.9","","85","","4","","22","","2.8","","100.00","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 12:00","2019","12","02","12:00","-1.0","","-3.7","","82","","36","","11","","9.7","","100.02","","","","-5","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 13:00","2019","12","02","13:00","-0.8","","-3.5","","82","","34","","11","","4.8","","100.02","","","","-5","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 14:00","2019","12","02","14:00","-0.9","","-3.6","","82","","1","","9","","6.4","","100.03","","","","-4","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 15:00","2019","12","02","15:00","-1.0","","-3.7","","82","","3","","17","","9.7","","100.07","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 16:00","2019","12","02","16:00","-0.6","","-4.1","","77","","1","","17","","16.1","","100.14","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-12-02 17:00","2019","12","02","17:00","-0.1","","-5.0","","70","","35","","13","","16.1","","100.22","","","","-4","","NA"
