"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-01 18:00","2019","08","01","18:00","22.0","","17.5","","75","","21","","4","","16.1","","101.08","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-01 19:00","2019","08","01","19:00","22.0","","15.2","","65","","13","","4","","16.1","","101.07","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-01 20:00","2019","08","01","20:00","19.9","","16.6","","81","","7","","8","","16.1","","101.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-01 21:00","2019","08","01","21:00","20.1","","15.8","","76","","6","","4","","16.1","","101.15","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-01 22:00","2019","08","01","22:00","18.3","","16.0","","86","","8","","5","","16.1","","101.13","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-01 23:00","2019","08","01","23:00","20.0","","13.4","","65","","","M","4","","16.1","","101.16","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 00:00","2019","08","02","00:00","18.2","","13.8","","75","","","M","4","","16.1","","101.17","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 01:00","2019","08","02","01:00","20.1","","12.7","","62","","31","","5","","16.1","","101.15","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 02:00","2019","08","02","02:00","17.1","","13.3","","78","","","","0","","16.1","","101.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 03:00","2019","08","02","03:00","16.5","","13.6","","83","","","","0","","16.1","","101.16","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 04:00","2019","08","02","04:00","16.2","","13.5","","84","","","","0","","16.1","","101.15","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 05:00","2019","08","02","05:00","16.0","","13.3","","84","","","","0","","16.1","","101.17","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 06:00","2019","08","02","06:00","16.8","","15.2","","90","","","","0","","16.1","","101.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 07:00","2019","08","02","07:00","19.5","","15.9","","80","","","","0","","16.1","","101.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 08:00","2019","08","02","08:00","19.6","","15.1","","75","","20","","4","","16.1","","101.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 09:00","2019","08","02","09:00","22.0","","12.4","","54","","8","","13","","16.1","","101.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 10:00","2019","08","02","10:00","22.7","","13.2","","55","","8","","9","","16.1","","101.19","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 11:00","2019","08","02","11:00","23.4","","12.8","","51","","9","","11","","16.1","","101.17","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 12:00","2019","08","02","12:00","23.5","","12.3","","49","","8","","13","","16.1","","101.13","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 13:00","2019","08","02","13:00","24.5","","13.4","","49","","8","","11","","16.1","","101.09","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 14:00","2019","08","02","14:00","24.9","","13.0","","47","","8","","13","","16.1","","101.07","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 15:00","2019","08","02","15:00","25.0","","13.2","","47","","8","","11","","16.1","","100.98","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 16:00","2019","08","02","16:00","24.6","","13.0","","48","","8","","9","","16.1","","100.94","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 17:00","2019","08","02","17:00","24.6","","15.3","","56","","9","","5","","16.1","","100.87","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 18:00","2019","08","02","18:00","23.7","","16.2","","62","","7","","8","","16.1","","100.85","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 19:00","2019","08","02","19:00","22.3","","16.3","","69","","7","","9","","16.1","","100.85","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 20:00","2019","08","02","20:00","21.7","","16.5","","72","","6","","5","","16.1","","100.87","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 21:00","2019","08","02","21:00","20.2","","17.2","","83","","","","0","","16.1","","100.94","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 22:00","2019","08","02","22:00","20.0","","15.7","","76","","","","0","","16.1","","100.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-02 23:00","2019","08","02","23:00","19.6","","15.4","","76","","","M","4","","16.1","","100.90","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 00:00","2019","08","03","00:00","18.8","","15.8","","83","","","","0","","16.1","","100.87","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 01:00","2019","08","03","01:00","21.3","","11.7","","54","","","M","4","","16.1","","100.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 02:00","2019","08","03","02:00","18.5","","13.0","","70","","29","","4","","16.1","","100.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 03:00","2019","08","03","03:00","19.0","","12.9","","67","","","","0","","16.1","","100.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 04:00","2019","08","03","04:00","18.0","","13.2","","73","","","M","4","","16.1","","100.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 05:00","2019","08","03","05:00","18.3","","12.6","","69","","31","","5","","16.1","","100.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 06:00","2019","08","03","06:00","18.7","","13.2","","70","","31","","8","","16.1","","100.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 07:00","2019","08","03","07:00","20.3","","14.5","","69","","28","","5","","16.1","","100.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 08:00","2019","08","03","08:00","20.6","","14.3","","67","","24","","9","","16.1","","100.87","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 09:00","2019","08","03","09:00","22.3","","14.3","","60","","21","","11","","16.1","","100.82","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 10:00","2019","08","03","10:00","22.3","","15.2","","64","","21","","9","","16.1","","100.79","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 11:00","2019","08","03","11:00","21.6","","17.2","","76","","20","","9","","16.1","","100.74","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 12:00","2019","08","03","12:00","23.1","","16.0","","64","","18","","13","","16.1","","100.70","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 13:00","2019","08","03","13:00","22.8","","17.1","","70","","23","","9","","16.1","","100.65","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 14:00","2019","08","03","14:00","24.7","","15.5","","56","","20","","15","","16.1","","100.58","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 15:00","2019","08","03","15:00","24.1","","16.5","","62","","24","","5","","16.1","","100.53","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 16:00","2019","08","03","16:00","25.9","","15.8","","53","","18","","11","","16.1","","100.48","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 17:00","2019","08","03","17:00","24.3","","17.3","","64","","","","0","","16.1","","100.44","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 18:00","2019","08","03","18:00","24.0","","16.5","","62","","","M","8","","16.1","","100.41","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 19:00","2019","08","03","19:00","23.7","","17.6","","68","","27","","5","","16.1","","100.42","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 20:00","2019","08","03","20:00","25.5","","17.1","","59","","32","","5","","16.1","","100.47","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 21:00","2019","08","03","21:00","26.1","","16.2","","54","","35","","9","","16.1","","100.55","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 22:00","2019","08","03","22:00","25.0","","16.0","","57","","33","","9","","16.1","","100.56","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-03 23:00","2019","08","03","23:00","23.9","","16.8","","64","","33","","9","","16.1","","100.56","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 00:00","2019","08","04","00:00","23.0","","17.3","","70","","32","","9","","16.1","","100.55","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 01:00","2019","08","04","01:00","22.4","","17.7","","74","","32","","13","","16.1","","100.56","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 02:00","2019","08","04","02:00","22.3","","18.3","","78","","33","","13","","16.1","","100.56","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 03:00","2019","08","04","03:00","22.5","","18.5","","78","","36","","9","","16.1","","100.57","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 04:00","2019","08","04","04:00","22.3","","16.7","","70","","4","","15","","16.1","","100.58","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 05:00","2019","08","04","05:00","21.5","","15.4","","68","","3","","15","","16.1","","100.62","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 06:00","2019","08","04","06:00","20.8","","14.3","","66","","5","","17","","16.1","","100.69","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 07:00","2019","08","04","07:00","21.5","","12.5","","56","","6","","17","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 08:00","2019","08","04","08:00","22.0","","11.5","","51","","6","","21","","16.1","","100.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 09:00","2019","08","04","09:00","22.0","","12.2","","53","","8","","15","","16.1","","100.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 10:00","2019","08","04","10:00","22.1","","12.6","","54","","9","","15","","16.1","","100.81","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 11:00","2019","08","04","11:00","22.3","","11.2","","49","","9","","17","","16.1","","100.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 12:00","2019","08","04","12:00","22.3","","13.0","","55","","11","","15","","16.1","","100.75","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 13:00","2019","08","04","13:00","23.2","","14.2","","56","","12","","11","","16.1","","100.74","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 14:00","2019","08","04","14:00","23.6","","13.7","","53","","13","","13","","16.1","","100.72","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 15:00","2019","08","04","15:00","23.4","","14.6","","57","","18","","13","","16.1","","100.67","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 16:00","2019","08","04","16:00","23.5","","15.2","","59","","19","","9","","16.1","","100.65","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 17:00","2019","08","04","17:00","23.9","","14.7","","56","","14","","11","","16.1","","100.62","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 18:00","2019","08","04","18:00","23.6","","15.5","","60","","","M","4","","16.1","","100.59","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 19:00","2019","08","04","19:00","22.2","","17.0","","72","","21","","5","","16.1","","100.61","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 20:00","2019","08","04","20:00","21.3","","16.7","","75","","27","","4","","16.1","","100.62","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 21:00","2019","08","04","21:00","20.4","","16.5","","78","","27","","5","","16.1","","100.65","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 22:00","2019","08","04","22:00","22.0","","13.3","","57","","28","","9","","16.1","","100.64","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-04 23:00","2019","08","04","23:00","21.8","","6.9","","38","","32","","8","","16.1","","100.66","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 00:00","2019","08","05","00:00","21.1","","7.4","","41","","32","","8","","16.1","","100.66","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 01:00","2019","08","05","01:00","20.6","","9.1","","47","","","M","4","","16.1","","100.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 02:00","2019","08","05","02:00","17.8","","12.9","","73","","","","0","","16.1","","100.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 03:00","2019","08","05","03:00","17.7","","10.4","","62","","","","0","","16.1","","100.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 04:00","2019","08","05","04:00","17.7","","12.1","","69","","12","","5","","16.1","","100.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 05:00","2019","08","05","05:00","17.0","","12.7","","76","","","","0","","16.1","","100.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 06:00","2019","08","05","06:00","17.8","","13.4","","75","","30","","4","","16.1","","100.61","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 07:00","2019","08","05","07:00","20.7","","12.2","","58","","","","0","","16.1","","100.61","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 08:00","2019","08","05","08:00","22.0","","13.1","","56","","","","0","","16.1","","100.62","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 09:00","2019","08","05","09:00","22.1","","14.0","","60","","7","","8","","16.1","","100.62","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 10:00","2019","08","05","10:00","24.1","","16.2","","61","","","M","5","","16.1","","100.61","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 11:00","2019","08","05","11:00","23.8","","17.1","","66","","11","","9","","16.1","","100.56","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 12:00","2019","08","05","12:00","24.2","","18.4","","70","","7","","13","","16.1","","100.52","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 13:00","2019","08","05","13:00","25.3","","19.3","","69","","9","","9","","16.1","","100.46","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 14:00","2019","08","05","14:00","25.3","","18.7","","67","","7","","13","","16.1","","100.40","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 15:00","2019","08","05","15:00","26.2","","18.9","","64","","12","","13","","16.1","","100.32","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 16:00","2019","08","05","16:00","26.4","","20.1","","68","","12","","11","","16.1","","100.27","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 17:00","2019","08","05","17:00","26.1","","19.7","","68","","10","","11","","16.1","","100.19","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 18:00","2019","08","05","18:00","24.8","","19.9","","74","","11","","8","","16.1","","100.13","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 19:00","2019","08","05","19:00","24.0","","20.0","","78","","7","","8","","16.1","","100.11","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 20:00","2019","08","05","20:00","23.5","","19.5","","78","","17","","5","","3.2","","100.10","","31","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 21:00","2019","08","05","21:00","22.5","","19.7","","84","","24","","4","","16.1","","100.15","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 22:00","2019","08","05","22:00","22.2","","19.6","","85","","","M","4","","16.1","","100.13","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-05 23:00","2019","08","05","23:00","21.9","","19.5","","86","","","","0","","16.1","","100.11","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 00:00","2019","08","06","00:00","21.5","","19.6","","89","","23","","5","","16.1","","100.07","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 01:00","2019","08","06","01:00","21.1","","19.8","","92","","22","","4","","16.1","","100.01","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 02:00","2019","08","06","02:00","20.1","","19.5","","96","","17","","4","","16.1","","99.95","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 03:00","2019","08","06","03:00","20.9","","19.9","","94","","","","0","","16.1","","99.90","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 04:00","2019","08","06","04:00","20.8","","20.0","","95","","","M","4","","14.5","","99.89","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 05:00","2019","08","06","05:00","20.8","","20.2","","96","","26","","8","","14.5","","99.86","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 06:00","2019","08","06","06:00","21.0","","20.5","","97","","","","0","","8.1","","99.86","","29","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 07:00","2019","08","06","07:00","21.6","","21.0","","96","","","M","4","","9.7","","99.88","","30","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 08:00","2019","08","06","08:00","22.3","","21.2","","93","","17","","8","","16.1","","99.87","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 09:00","2019","08","06","09:00","23.0","","21.7","","93","","","M","4","","16.1","","99.86","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 10:00","2019","08","06","10:00","21.6","","18.8","","84","","32","","9","","16.1","","99.84","","28","","","","Thunderstorms,Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 11:00","2019","08","06","11:00","20.6","","19.1","","91","","20","","18","","16.1","","99.90","","27","","","","Thunderstorms,Moderate Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 12:00","2019","08","06","12:00","21.8","","20.5","","92","","19","","13","","16.1","","99.84","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 13:00","2019","08","06","13:00","22.1","","20.3","","90","","20","","9","","16.1","","99.76","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 14:00","2019","08","06","14:00","22.6","","20.6","","88","","23","","9","","16.1","","99.71","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 15:00","2019","08","06","15:00","23.9","","21.4","","86","","22","","11","","16.1","","99.69","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 16:00","2019","08","06","16:00","23.9","","18.7","","72","","","","0","","16.1","","99.74","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 17:00","2019","08","06","17:00","24.0","","19.4","","75","","","M","4","","16.1","","99.75","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 18:00","2019","08","06","18:00","23.1","","20.3","","84","","14","","9","","16.1","","99.75","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 19:00","2019","08","06","19:00","22.6","","20.4","","87","","17","","13","","16.1","","99.78","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 20:00","2019","08","06","20:00","22.4","","20.5","","89","","","","0","","8.1","","99.79","","30","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 21:00","2019","08","06","21:00","21.8","","20.3","","91","","9","","9","","16.1","","99.81","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 22:00","2019","08","06","22:00","21.9","","20.4","","91","","12","","4","","16.1","","99.82","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-06 23:00","2019","08","06","23:00","22.7","","20.1","","85","","","","0","","16.1","","99.83","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-07 00:00","2019","08","07","00:00","21.7","","20.5","","93","","7","","13","","14.5","","99.84","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-07 01:00","2019","08","07","01:00","21.6","","20.4","","93","","7","","8","","16.1","","99.82","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-07 02:00","2019","08","07","02:00","21.9","","19.9","","88","","8","","9","","16.1","","99.81","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-07 03:00","2019","08","07","03:00","21.4","","19.7","","90","","","M","4","","16.1","","99.84","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-07 04:00","2019","08","07","04:00","21.6","","19.7","","89","","33","","8","","16.1","","99.83","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-07 05:00","2019","08","07","05:00","21.9","","19.7","","87","","3","","8","","16.1","","99.85","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-07 06:00","2019","08","07","06:00","21.9","","19.0","","83","","5","","11","","16.1","","99.88","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-07 07:00","2019","08","07","07:00","22.3","","18.9","","81","","36","","11","","16.1","","99.89","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-07 08:00","2019","08","07","08:00","22.8","","18.9","","78","","5","","8","","16.1","","99.91","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-08-07 09:00","2019","08","07","09:00","23.3","","19.8","","81","","8","","9","","16.1","","99.88","","31","","","","NA"
