MATERIAL,source,Banner,SRC_BAN_POS,Plan_Banner,Plan_Region,CL4Key,CL6Key,pos_date,Pos_Qty_EA,Pos_Sales,POS_QTY_CS,UBP,UNIT,FACTOR_EACH,PER_SALES_UOM_CASE,Complete_PPG,Total_Sales,Baseline_Qty,Baseline_Nps,ForecastDate,Incr_Sales,PromoId,InStoreStart,InStoreEnd,PromoDuration,MATERIALDESC,SUB_CATEGORY,SUB_CATEGORY_DESC,CATEGORY,CATEGORY_DESC,FGroup_Desc
11001187,Company A,Company A ONTARIO,2022-06-10,Company A,ONTARIO,292278,292696,2022-06-10,69,186.15,8.625,23.44,EA,1,8,Superbundle,202.17,14,328.16,2022-06-06,-125.99,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-09,Company A,ONTARIO,292278,292696,2022-06-09,60,161.86,7.5,23.44,EA,1,8,Superbundle,175.8,14,328.16,2022-06-06,-152.36,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-12,Company A,ONTARIO,292278,292696,2022-06-12,101,271.56,12.625,23.44,EA,1,8,Superbundle,295.93,14,328.16,2022-06-06,-32.23,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-11,Company A,ONTARIO,292278,292696,2022-06-11,70,188.51,8.75,23.44,EA,1,8,Superbundle,205.1,14,328.16,2022-06-06,-123.06,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-16,Company A,ONTARIO,292278,292696,2022-06-16,80,215.82,10.0,23.44,EA,1,8,Superbundle,234.4,14,328.16,2022-06-13,-93.76,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-16,Company A,ONTARIO,292278,292696,2022-06-16,80,215.82,10.0,23.44,EA,1,8,Superbundle,234.4,14,328.16,2022-06-13,-93.76,1970338,2022-06-16,2022-06-22,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-14,Company A,ONTARIO,292278,292696,2022-06-14,99,265.2,12.375,23.44,EA,1,8,Superbundle,290.07,14,328.16,2022-06-13,-38.09,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-18,Company A,ONTARIO,292278,292696,2022-06-18,80,215.11,10.0,23.44,EA,1,8,Superbundle,234.4,14,328.16,2022-06-13,-93.76,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-19,Company A,ONTARIO,292278,292696,2022-06-19,84,227.25,10.5,23.44,EA,1,8,Superbundle,246.12,14,328.16,2022-06-13,-82.04,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-19,Company A,ONTARIO,292278,292696,2022-06-19,84,227.25,10.5,23.44,EA,1,8,Superbundle,246.12,14,328.16,2022-06-13,-82.04,1970338,2022-06-16,2022-06-22,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-18,Company A,ONTARIO,292278,292696,2022-06-18,80,215.11,10.0,23.44,EA,1,8,Superbundle,234.4,14,328.16,2022-06-13,-93.76,1970338,2022-06-16,2022-06-22,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-13,Company A,ONTARIO,292278,292696,2022-06-13,66,178.73,8.25,23.44,EA,1,8,Superbundle,193.38,14,328.16,2022-06-13,-134.78,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-17,Company A,ONTARIO,292278,292696,2022-06-17,71,191.22,8.875,23.44,EA,1,8,Superbundle,208.03,14,328.16,2022-06-13,-120.13,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-17,Company A,ONTARIO,292278,292696,2022-06-17,71,191.22,8.875,23.44,EA,1,8,Superbundle,208.03,14,328.16,2022-06-13,-120.13,1970338,2022-06-16,2022-06-22,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-15,Company A,ONTARIO,292278,292696,2022-06-15,91,245.13,11.375,23.44,EA,1,8,Superbundle,266.63,14,328.16,2022-06-13,-61.53,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-25,Company A,ONTARIO,292278,292696,2022-06-25,73,200.66,9.125,23.44,EA,1,8,Superbundle,213.89,14,328.16,2022-06-20,-114.27,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-23,Company A,ONTARIO,292278,292696,2022-06-23,72,200.88,9.0,23.44,EA,1,8,Superbundle,210.96,14,328.16,2022-06-20,-117.2,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-22,Company A,ONTARIO,292278,292696,2022-06-22,80,216.58,10.0,23.44,EA,1,8,Superbundle,234.4,14,328.16,2022-06-20,-93.76,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-22,Company A,ONTARIO,292278,292696,2022-06-22,80,216.58,10.0,23.44,EA,1,8,Superbundle,234.4,14,328.16,2022-06-20,-93.76,1970338,2022-06-16,2022-06-22,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-24,Company A,ONTARIO,292278,292696,2022-06-24,81,221.89,10.125,23.44,EA,1,8,Superbundle,237.33,14,328.16,2022-06-20,-90.83,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-26,Company A,ONTARIO,292278,292696,2022-06-26,122,334.75,15.25,23.44,EA,1,8,Superbundle,357.46,14,328.16,2022-06-20,29.3,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-21,Company A,ONTARIO,292278,292696,2022-06-21,62,167.76,7.75,23.44,EA,1,8,Superbundle,181.66,14,328.16,2022-06-20,-146.5,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-21,Company A,ONTARIO,292278,292696,2022-06-21,62,167.76,7.75,23.44,EA,1,8,Superbundle,181.66,14,328.16,2022-06-20,-146.5,1970338,2022-06-16,2022-06-22,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-20,Company A,ONTARIO,292278,292696,2022-06-20,105,282.34,13.125,23.44,EA,1,8,Superbundle,307.65,14,328.16,2022-06-20,-20.51,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-20,Company A,ONTARIO,292278,292696,2022-06-20,105,282.34,13.125,23.44,EA,1,8,Superbundle,307.65,14,328.16,2022-06-20,-20.51,1970338,2022-06-16,2022-06-22,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-07-01,Company A,ONTARIO,292278,292696,2022-07-01,16,42.79,2.0,23.44,EA,1,8,Superbundle,46.88,14,328.16,2022-06-27,-281.28,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-07-02,Company A,ONTARIO,292278,292696,2022-07-02,85,228.58,10.625,23.44,EA,1,8,Superbundle,249.05,14,328.16,2022-06-27,-79.11,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-07-03,Company A,ONTARIO,292278,292696,2022-07-03,99,266.71,12.375,23.44,EA,1,8,Superbundle,290.07,14,328.16,2022-06-27,-38.09,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-27,Company A,ONTARIO,292278,292696,2022-06-27,85,233.15,10.625,23.44,EA,1,8,Superbundle,249.05,14,328.16,2022-06-27,-79.11,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-30,Company A,ONTARIO,292278,292696,2022-06-30,120,324.23,15.0,23.44,EA,1,8,Superbundle,351.6,14,328.16,2022-06-27,23.44,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-28,Company A,ONTARIO,292278,292696,2022-06-28,76,209.51,9.5,23.44,EA,1,8,Superbundle,222.68,14,328.16,2022-06-27,-105.48,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-06-29,Company A,ONTARIO,292278,292696,2022-06-29,75,205.14,9.375,23.44,EA,1,8,Superbundle,219.75,14,328.16,2022-06-27,-108.41,1358399,2022-06-09,2022-07-13,35,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-01-14,Company A,ONTARIO,292278,292696,2022-01-14,37,121.73,4.625,23.44,EA,1,8,Superbundle,108.41,5,117.2,2022-01-10,-8.79,2559785,2022-01-13,2022-01-19,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-01-15,Company A,ONTARIO,292278,292696,2022-01-15,43,141.47,5.375,23.44,EA,1,8,Superbundle,125.99,5,117.2,2022-01-10,8.79,2559785,2022-01-13,2022-01-19,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-01-13,Company A,ONTARIO,292278,292696,2022-01-13,36,118.14,4.5,23.44,EA,1,8,Superbundle,105.48,5,117.2,2022-01-10,-11.72,2559785,2022-01-13,2022-01-19,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-01-16,Company A,ONTARIO,292278,292696,2022-01-16,73,240.17,9.125,23.44,EA,1,8,Superbundle,213.89,5,117.2,2022-01-10,96.69,2559785,2022-01-13,2022-01-19,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-01-18,Company A,ONTARIO,292278,292696,2022-01-18,41,134.27,5.125,23.44,EA,1,8,Superbundle,120.13,9,210.96,2022-01-17,-90.83,2559785,2022-01-13,2022-01-19,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-01-17,Company A,ONTARIO,292278,292696,2022-01-17,21,69.09,2.625,23.44,EA,1,8,Superbundle,61.53,9,210.96,2022-01-17,-149.43,2559785,2022-01-13,2022-01-19,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-01-19,Company A,ONTARIO,292278,292696,2022-01-19,40,131.6,5.0,23.44,EA,1,8,Superbundle,117.2,9,210.96,2022-01-17,-93.76,2559785,2022-01-13,2022-01-19,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-02-05,Company A,ONTARIO,292278,292696,2022-02-05,241,479.59,30.125,23.44,EA,1,8,Superbundle,706.13,9,210.96,2022-01-31,495.17,129714,2022-02-03,2022-02-09,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-02-05,Company A,ONTARIO,292278,292696,2022-02-05,241,479.59,30.125,23.44,EA,1,8,Superbundle,706.13,9,210.96,2022-01-31,495.17,1333245,2022-02-01,2022-04-30,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-02-04,Company A,ONTARIO,292278,292696,2022-02-04,248,493.52,31.0,23.44,EA,1,8,Superbundle,726.64,9,210.96,2022-01-31,515.68,1333245,2022-02-01,2022-04-30,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-02-06,Company A,ONTARIO,292278,292696,2022-02-06,339,674.61,42.375,23.44,EA,1,8,Superbundle,993.27,9,210.96,2022-01-31,782.31,1333245,2022-02-01,2022-04-30,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-02-04,Company A,ONTARIO,292278,292696,2022-02-04,248,493.52,31.0,23.44,EA,1,8,Superbundle,726.64,9,210.96,2022-01-31,515.68,129714,2022-02-03,2022-02-09,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-02-03,Company A,ONTARIO,292278,292696,2022-02-03,187,372.13,23.375,23.44,EA,1,8,Superbundle,547.91,9,210.96,2022-01-31,336.95,1333245,2022-02-01,2022-04-30,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-02-03,Company A,ONTARIO,292278,292696,2022-02-03,187,372.13,23.375,23.44,EA,1,8,Superbundle,547.91,9,210.96,2022-01-31,336.95,129714,2022-02-03,2022-02-09,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-02-06,Company A,ONTARIO,292278,292696,2022-02-06,339,674.61,42.375,23.44,EA,1,8,Superbundle,993.27,9,210.96,2022-01-31,782.31,129714,2022-02-03,2022-02-09,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-02-01,Company A,ONTARIO,292278,292696,2022-02-01,40,131.6,5.0,23.44,EA,1,8,Superbundle,117.2,9,210.96,2022-01-31,-93.76,1333245,2022-02-01,2022-04-30,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-02-02,Company A,ONTARIO,292278,292696,2022-02-02,31,101.99,3.875,23.44,EA,1,8,Superbundle,90.83,9,210.96,2022-01-31,-120.13,1333245,2022-02-01,2022-04-30,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-07,Company A,ONTARIO,292278,292696,2022-08-07,86,257.14,10.75,23.44,EA,1,8,Superbundle,251.98,8,187.52,2022-08-01,64.46,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-06,Company A,ONTARIO,292278,292696,2022-08-06,64,191.36,8.0,23.44,EA,1,8,Superbundle,187.52,8,187.52,2022-08-01,0.0,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-04,Company A,ONTARIO,292278,292696,2022-08-04,86,257.14,10.75,23.44,EA,1,8,Superbundle,251.98,8,187.52,2022-08-01,64.46,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-05,Company A,ONTARIO,292278,292696,2022-08-05,58,173.42,7.25,23.44,EA,1,8,Superbundle,169.94,8,187.52,2022-08-01,-17.58,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-01,Company A,ONTARIO,292278,292696,2022-08-01,32,95.68,4.0,23.44,EA,1,8,Superbundle,93.76,8,187.52,2022-08-01,-93.76,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-02,Company A,ONTARIO,292278,292696,2022-08-02,80,239.2,10.0,23.44,EA,1,8,Superbundle,234.4,8,187.52,2022-08-01,46.88,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-03,Company A,ONTARIO,292278,292696,2022-08-03,75,224.25,9.375,23.44,EA,1,8,Superbundle,219.75,8,187.52,2022-08-01,32.23,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-13,Company A,ONTARIO,292278,292696,2022-08-13,63,188.37,7.875,23.44,EA,1,8,Superbundle,184.59,9,210.96,2022-08-08,-26.37,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-10,Company A,ONTARIO,292278,292696,2022-08-10,55,164.45,6.875,23.44,EA,1,8,Superbundle,161.15,9,210.96,2022-08-08,-49.81,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-14,Company A,ONTARIO,292278,292696,2022-08-14,127,379.73,15.875,23.44,EA,1,8,Superbundle,372.11,9,210.96,2022-08-08,161.15,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-09,Company A,ONTARIO,292278,292696,2022-08-09,80,239.2,10.0,23.44,EA,1,8,Superbundle,234.4,9,210.96,2022-08-08,23.44,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-11,Company A,ONTARIO,292278,292696,2022-08-11,71,212.29,8.875,23.44,EA,1,8,Superbundle,208.03,9,210.96,2022-08-08,-2.93,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-08,Company A,ONTARIO,292278,292696,2022-08-08,70,209.3,8.75,23.44,EA,1,8,Superbundle,205.1,9,210.96,2022-08-08,-5.86,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-12,Company A,ONTARIO,292278,292696,2022-08-12,70,209.3,8.75,23.44,EA,1,8,Superbundle,205.1,9,210.96,2022-08-08,-5.86,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-19,Company A,ONTARIO,292278,292696,2022-08-19,81,242.19,10.125,23.44,EA,1,8,Superbundle,237.33,10,234.4,2022-08-15,2.93,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-17,Company A,ONTARIO,292278,292696,2022-08-17,63,188.37,7.875,23.44,EA,1,8,Superbundle,184.59,10,234.4,2022-08-15,-49.81,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-20,Company A,ONTARIO,292278,292696,2022-08-20,67,200.33,8.375,23.44,EA,1,8,Superbundle,196.31,10,234.4,2022-08-15,-38.09,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-18,Company A,ONTARIO,292278,292696,2022-08-18,59,176.41,7.375,23.44,EA,1,8,Superbundle,172.87,10,234.4,2022-08-15,-61.53,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,2022-08-16,Company A,ONTARIO,292278,292696,2022-08-16,63,188.37,7.875,23.44,EA,1,8,Superbundle,184.59,10,234.4,2022-08-15,-49.81,1409719,2022-07-21,2022-09-07,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
