"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-01 15:00","2019","03","01","15:00","-1.5","","-5.7","","73","","8","","15","","16.1","","101.41","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-01 16:00","2019","03","01","16:00","-1.6","","-6.2","","71","","9","","11","","16.1","","101.41","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-01 17:00","2019","03","01","17:00","-1.9","","-6.3","","72","","7","","13","","16.1","","101.41","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-01 18:00","2019","03","01","18:00","-2.3","","-6.2","","75","","7","","13","","16.1","","101.38","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-01 19:00","2019","03","01","19:00","-2.3","","-6.3","","74","","6","","15","","16.1","","101.37","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-01 20:00","2019","03","01","20:00","-1.9","","-6.1","","73","","4","","13","","16.1","","101.37","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-01 21:00","2019","03","01","21:00","-2.2","","-6.6","","72","","5","","15","","16.1","","101.38","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-01 22:00","2019","03","01","22:00","-2.4","","-7.0","","71","","5","","17","","16.1","","101.34","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-01 23:00","2019","03","01","23:00","-2.6","","-6.9","","72","","5","","15","","16.1","","101.32","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 00:00","2019","03","02","00:00","-2.9","","-6.6","","76","","6","","13","","16.1","","101.26","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 01:00","2019","03","02","01:00","-2.2","","-6.4","","73","","5","","13","","16.1","","101.19","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 02:00","2019","03","02","02:00","-3.1","","-7.3","","73","","6","","15","","16.1","","101.15","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 03:00","2019","03","02","03:00","-2.5","","-7.1","","71","","32","","8","","16.1","","101.14","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 04:00","2019","03","02","04:00","-1.6","","-5.8","","73","","4","","8","","16.1","","101.08","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 05:00","2019","03","02","05:00","-1.5","","-5.0","","77","","4","","17","","16.1","","101.02","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 06:00","2019","03","02","06:00","-1.9","","-5.8","","75","","5","","13","","16.1","","100.98","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 07:00","2019","03","02","07:00","-1.8","","-6.2","","72","","4","","13","","16.1","","100.98","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 08:00","2019","03","02","08:00","-1.6","","-6.8","","68","","4","","11","","16.1","","101.00","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 09:00","2019","03","02","09:00","-1.2","","-7.0","","65","","3","","8","","16.1","","101.03","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 10:00","2019","03","02","10:00","-0.8","","-6.8","","64","","6","","5","","16.1","","101.04","","","","-2","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 11:00","2019","03","02","11:00","-2.2","","-4.9","","82","","32","","9","","0.6","","101.05","","","","-6","","Moderate Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 12:00","2019","03","02","12:00","-2.3","","-3.9","","89","","33","","13","","1.0","","101.01","","","","-7","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 13:00","2019","03","02","13:00","-1.8","","-3.4","","89","","","M","4","","1.2","","100.91","","","","-3","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 14:00","2019","03","02","14:00","-1.8","","-3.1","","91","","22","","5","","1.2","","100.89","","","","-4","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 15:00","2019","03","02","15:00","-0.9","","-2.0","","92","","28","","11","","3.6","","100.91","","","","-5","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 16:00","2019","03","02","16:00","-0.8","","-2.2","","90","","25","","9","","4.8","","100.96","","","","-4","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 17:00","2019","03","02","17:00","-0.4","","-2.3","","87","","29","","13","","8.1","","101.01","","","","-5","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 18:00","2019","03","02","18:00","-0.6","","-2.8","","85","","30","","11","","16.1","","101.05","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 19:00","2019","03","02","19:00","-0.5","","-3.2","","82","","31","","8","","16.1","","101.13","","","","-3","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 20:00","2019","03","02","20:00","-1.0","","-4.0","","80","","30","","9","","16.1","","101.17","","","","-4","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 21:00","2019","03","02","21:00","-1.3","","-3.7","","84","","30","","17","","16.1","","101.20","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 22:00","2019","03","02","22:00","-2.0","","-4.8","","81","","35","","11","","16.1","","101.19","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-02 23:00","2019","03","02","23:00","-3.0","","-6.0","","80","","32","","9","","16.1","","101.20","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 00:00","2019","03","03","00:00","-2.8","","-7.2","","72","","29","","17","","16.1","","101.18","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 01:00","2019","03","03","01:00","-3.3","","-8.8","","66","","29","","17","","16.1","","101.22","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 02:00","2019","03","03","02:00","-3.5","","-8.6","","68","","29","","11","","16.1","","101.25","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 03:00","2019","03","03","03:00","-3.7","","-8.9","","67","","28","","15","","16.1","","101.23","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 04:00","2019","03","03","04:00","-3.5","","-9.4","","64","","28","","13","","16.1","","101.19","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 05:00","2019","03","03","05:00","-3.3","","-8.8","","66","","27","","9","","16.1","","101.22","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 06:00","2019","03","03","06:00","-3.0","","-8.3","","67","","33","","5","","16.1","","101.28","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 07:00","2019","03","03","07:00","-4.0","","-9.3","","67","","35","","15","","16.1","","101.26","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 08:00","2019","03","03","08:00","-4.3","","-10.8","","61","","34","","11","","16.1","","101.27","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 09:00","2019","03","03","09:00","-3.9","","-12.2","","53","","33","","11","","16.1","","101.28","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 10:00","2019","03","03","10:00","-3.1","","-10.6","","57","","33","","5","","16.1","","101.24","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 11:00","2019","03","03","11:00","-2.8","","-9.1","","62","","25","","8","","16.1","","101.17","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 12:00","2019","03","03","12:00","-3.0","","-8.7","","65","","21","","11","","16.1","","101.05","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 13:00","2019","03","03","13:00","-2.5","","-8.2","","65","","17","","13","","16.1","","100.91","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 14:00","2019","03","03","14:00","-2.7","","-8.2","","66","","16","","9","","16.1","","100.83","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 15:00","2019","03","03","15:00","-2.5","","-7.6","","68","","16","","8","","16.1","","100.71","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 16:00","2019","03","03","16:00","-2.3","","-7.6","","67","","22","","13","","16.1","","100.72","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 17:00","2019","03","03","17:00","-2.3","","-7.8","","66","","20","","17","","16.1","","100.72","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 18:00","2019","03","03","18:00","-3.3","","-6.0","","82","","24","","18","","3.6","","100.69","","","","-9","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 19:00","2019","03","03","19:00","-3.5","","-5.5","","86","","27","","13","","6.4","","100.62","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 20:00","2019","03","03","20:00","-3.4","","-5.5","","85","","26","","15","","14.5","","100.65","","","","-9","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 21:00","2019","03","03","21:00","-3.4","","-5.7","","84","","26","","11","","16.1","","100.61","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 22:00","2019","03","03","22:00","-3.4","","-6.5","","79","","29","","11","","16.1","","100.59","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-03 23:00","2019","03","03","23:00","-5.9","","-9.3","","77","","32","","21","","16.1","","100.64","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 00:00","2019","03","04","00:00","-6.6","","-10.5","","74","","32","","22","","16.1","","100.64","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 01:00","2019","03","04","01:00","-7.3","","-11.9","","70","","35","","17","","16.1","","100.66","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 02:00","2019","03","04","02:00","-8.2","","-13.1","","68","","33","","13","","16.1","","100.67","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 03:00","2019","03","04","03:00","-8.9","","-14.2","","66","","33","","18","","16.1","","100.65","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 04:00","2019","03","04","04:00","-9.6","","-15.2","","64","","32","","15","","16.1","","100.62","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 05:00","2019","03","04","05:00","-10.2","","-15.2","","67","","31","","13","","16.1","","100.67","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 06:00","2019","03","04","06:00","-10.7","","-15.5","","68","","32","","11","","16.1","","100.69","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 07:00","2019","03","04","07:00","-11.0","","-15.1","","72","","31","","11","","16.1","","100.71","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 08:00","2019","03","04","08:00","-10.8","","-14.9","","72","","32","","9","","16.1","","100.77","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 09:00","2019","03","04","09:00","-9.9","","-15.1","","66","","32","","15","","16.1","","100.77","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 10:00","2019","03","04","10:00","-8.9","","-16.2","","56","","28","","13","","16.1","","100.76","","","","-15","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 11:00","2019","03","04","11:00","-8.5","","-15.3","","59","","25","","11","","16.1","","100.72","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 12:00","2019","03","04","12:00","-7.5","","-14.2","","59","","23","","17","","16.1","","100.66","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 13:00","2019","03","04","13:00","-7.0","","-13.3","","61","","24","","32","","16.1","","100.59","","","","-16","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 14:00","2019","03","04","14:00","-7.9","","-14.6","","59","","27","","30","","16.1","","100.57","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 15:00","2019","03","04","15:00","-8.1","","-16.2","","52","","28","","30","","16.1","","100.59","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 16:00","2019","03","04","16:00","-8.6","","-16.3","","54","","29","","30","","16.1","","100.63","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 17:00","2019","03","04","17:00","-8.8","","-16.8","","53","","28","","32","","16.1","","100.65","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 18:00","2019","03","04","18:00","-9.1","","-16.8","","54","","28","","34","","16.1","","100.67","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 19:00","2019","03","04","19:00","-9.5","","-15.3","","63","","28","","21","","16.1","","100.72","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 20:00","2019","03","04","20:00","-9.5","","-15.3","","63","","28","","21","","16.1","","100.74","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 21:00","2019","03","04","21:00","-9.8","","-15.4","","64","","28","","21","","16.1","","100.75","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 22:00","2019","03","04","22:00","-10.4","","-15.8","","65","","29","","26","","16.1","","100.76","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-04 23:00","2019","03","04","23:00","-10.9","","-15.7","","68","","27","","21","","16.1","","100.78","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 00:00","2019","03","05","00:00","-11.1","","-16.1","","67","","27","","32","","16.1","","100.76","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 01:00","2019","03","05","01:00","-11.5","","-18.0","","59","","27","","34","","16.1","","100.75","","","","-22","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 02:00","2019","03","05","02:00","-12.0","","-18.3","","60","","27","","30","","16.1","","100.77","","","","-22","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 03:00","2019","03","05","03:00","-12.3","","-18.6","","60","","26","","34","","16.1","","100.73","","","","-23","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 04:00","2019","03","05","04:00","-12.0","","-17.1","","66","","25","","34","","16.1","","100.71","","","","-23","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 05:00","2019","03","05","05:00","-11.8","","-16.4","","69","","25","","37","","16.1","","100.71","","","","-23","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 06:00","2019","03","05","06:00","-11.6","","-15.9","","71","","25","","34","","16.1","","100.69","","","","-22","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 07:00","2019","03","05","07:00","-11.3","","-15.6","","71","","25","","35","","16.1","","100.65","","","","-22","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 08:00","2019","03","05","08:00","-10.5","","-14.8","","71","","24","","35","","16.1","","100.57","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 09:00","2019","03","05","09:00","-10.1","","-14.1","","73","","25","","34","","9.7","","100.58","","","","-20","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 10:00","2019","03","05","10:00","-9.6","","-13.9","","71","","24","","26","","16.1","","100.54","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 11:00","2019","03","05","11:00","-9.0","","-13.6","","70","","25","","32","","14.5","","100.49","","","","-18","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 12:00","2019","03","05","12:00","-8.3","","-14.0","","64","","23","","39","","16.1","","100.48","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 13:00","2019","03","05","13:00","-8.5","","-13.4","","68","","24","","26","","4.8","","100.45","","","","-17","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 14:00","2019","03","05","14:00","-7.8","","-13.1","","66","","24","","39","","12.9","","100.40","","","","-18","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 15:00","2019","03","05","15:00","-8.0","","-13.1","","67","","27","","28","","4.8","","100.48","","","","-17","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 16:00","2019","03","05","16:00","-7.9","","-13.8","","63","","27","","32","","16.1","","100.52","","","","-17","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 17:00","2019","03","05","17:00","-8.3","","-15.4","","57","","28","","35","","16.1","","100.56","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 18:00","2019","03","05","18:00","-8.8","","-18.0","","48","","28","","30","","16.1","","100.63","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 19:00","2019","03","05","19:00","-9.3","","-17.9","","50","","29","","22","","16.1","","100.74","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 20:00","2019","03","05","20:00","-9.6","","-17.6","","53","","28","","24","","16.1","","100.78","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 21:00","2019","03","05","21:00","-9.9","","-17.1","","56","","28","","28","","16.1","","100.81","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 22:00","2019","03","05","22:00","-9.7","","-15.9","","61","","25","","28","","16.1","","100.82","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-05 23:00","2019","03","05","23:00","-9.9","","-15.7","","63","","25","","35","","16.1","","100.80","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 00:00","2019","03","06","00:00","-10.6","","-15.8","","66","","27","","18","","16.1","","100.80","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 01:00","2019","03","06","01:00","-11.1","","-16.5","","65","","29","","17","","16.1","","100.80","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 02:00","2019","03","06","02:00","-10.6","","-15.8","","66","","29","","26","","16.1","","100.80","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 03:00","2019","03","06","03:00","-10.9","","-15.7","","68","","29","","22","","16.1","","100.81","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 04:00","2019","03","06","04:00","-11.1","","-15.0","","73","","30","","17","","16.1","","100.85","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 05:00","2019","03","06","05:00","-11.0","","-14.4","","76","","30","","18","","16.1","","100.96","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 06:00","2019","03","06","06:00","-11.1","","-14.5","","76","","29","","17","","16.1","","101.04","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 07:00","2019","03","06","07:00","-11.7","","-16.7","","67","","29","","22","","16.1","","101.11","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 08:00","2019","03","06","08:00","-11.2","","-17.1","","62","","29","","18","","16.1","","101.18","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 09:00","2019","03","06","09:00","-10.2","","-17.9","","54","","28","","24","","16.1","","101.24","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 10:00","2019","03","06","10:00","-9.9","","-16.9","","57","","27","","22","","16.1","","101.29","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 11:00","2019","03","06","11:00","-10.0","","-17.4","","55","","27","","28","","16.1","","101.33","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 12:00","2019","03","06","12:00","-9.4","","-17.1","","54","","29","","22","","16.1","","101.36","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 13:00","2019","03","06","13:00","-8.7","","-16.6","","53","","29","","26","","16.1","","101.34","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 14:00","2019","03","06","14:00","-8.3","","-16.1","","54","","26","","35","","16.1","","101.32","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 15:00","2019","03","06","15:00","-8.5","","-16.9","","51","","25","","41","","16.1","","101.33","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 16:00","2019","03","06","16:00","-8.7","","-18.1","","47","","27","","37","","16.1","","101.35","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 17:00","2019","03","06","17:00","-9.1","","-17.0","","53","","27","","32","","16.1","","101.34","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 18:00","2019","03","06","18:00","-9.5","","-18.1","","50","","28","","30","","16.1","","101.37","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 19:00","2019","03","06","19:00","-9.9","","-18.0","","52","","28","","21","","16.1","","101.43","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 20:00","2019","03","06","20:00","-10.0","","-17.7","","54","","29","","18","","16.1","","101.41","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 21:00","2019","03","06","21:00","-9.4","","-16.2","","58","","26","","17","","16.1","","101.40","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 22:00","2019","03","06","22:00","-9.0","","-15.6","","59","","25","","26","","16.1","","101.37","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-06 23:00","2019","03","06","23:00","-9.1","","-14.5","","65","","25","","24","","16.1","","101.33","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-07 00:00","2019","03","07","00:00","-9.2","","-13.2","","73","","28","","15","","16.1","","101.26","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-07 01:00","2019","03","07","01:00","-8.5","","-12.2","","75","","27","","22","","16.1","","101.24","","","","-16","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-07 02:00","2019","03","07","02:00","-8.6","","-12.3","","75","","26","","22","","16.1","","101.23","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-03-07 03:00","2019","03","07","03:00","-8.6","","-12.1","","76","","25","","18","","16.1","","101.20","","","","-16","","NA"
