"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 00:00","2019","06","02","00:00","12.4","","","M","","M","22","","8","","4.0","","99.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 01:00","2019","06","02","01:00","","M","","M","","M","22","","9","","2.8","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 02:00","2019","06","02","02:00","11.2","","","M","","M","25","","9","","4.8","","99.62","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 03:00","2019","06","02","03:00","11.4","","","M","","M","23","","8","","2.8","","99.59","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 04:00","2019","06","02","04:00","11.9","","","M","","M","26","","11","","1.6","","99.57","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 05:00","2019","06","02","05:00","13.6","","","M","","M","31","","11","","16.1","","99.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 06:00","2019","06","02","06:00","","M","","M","","M","28","","9","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 07:00","2019","06","02","07:00","","M","","M","","M","26","","9","","14.5","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 08:00","2019","06","02","08:00","","M","","M","","M","29","","18","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 09:00","2019","06","02","09:00","","M","","M","","M","25","","11","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 10:00","2019","06","02","10:00","","M","","M","","M","27","","11","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 11:00","2019","06","02","11:00","","M","","M","","M","32","","11","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 12:00","2019","06","02","12:00","","M","","M","","M","31","","24","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 13:00","2019","06","02","13:00","","M","","M","","M","28","","13","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 14:00","2019","06","02","14:00","","M","","M","","M","30","","30","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 15:00","2019","06","02","15:00","","M","","M","","M","30","","34","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 16:00","2019","06","02","16:00","","M","","M","","M","30","","37","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 17:00","2019","06","02","17:00","","M","","M","","M","30","","34","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 18:00","2019","06","02","18:00","","M","","M","","M","28","","41","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 19:00","2019","06","02","19:00","","M","","M","","M","27","","24","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 20:00","2019","06","02","20:00","","M","","M","","M","27","","24","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 21:00","2019","06","02","21:00","","M","","M","","M","29","","22","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 22:00","2019","06","02","22:00","","M","","M","","M","29","","24","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-02 23:00","2019","06","02","23:00","","M","","M","","M","29","","28","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 00:00","2019","06","03","00:00","9.9","","","M","","M","30","","22","","16.1","","100.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 01:00","2019","06","03","01:00","9.2","","","M","","M","30","","21","","16.1","","100.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 02:00","2019","06","03","02:00","8.5","","","M","","M","29","","22","","16.1","","100.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 03:00","2019","06","03","03:00","8.3","","","M","","M","29","","21","","16.1","","100.16","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 04:00","2019","06","03","04:00","8.0","","","M","","M","30","","24","","16.1","","100.23","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 05:00","2019","06","03","05:00","7.6","","","M","","M","29","","17","","16.1","","100.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 06:00","2019","06","03","06:00","8.5","","","M","","M","28","","22","","16.1","","100.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 07:00","2019","06","03","07:00","9.3","","","M","","M","32","","30","","16.1","","100.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 08:00","2019","06","03","08:00","","M","","M","","M","34","","21","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 09:00","2019","06","03","09:00","","M","","M","","M","30","","30","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 10:00","2019","06","03","10:00","","M","","M","","M","27","","32","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 11:00","2019","06","03","11:00","","M","","M","","M","31","","26","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 12:00","2019","06","03","12:00","","M","","M","","M","26","","22","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 13:00","2019","06","03","13:00","","M","","M","","M","29","","21","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 14:00","2019","06","03","14:00","","M","","M","","M","28","","26","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 15:00","2019","06","03","15:00","","M","","M","","M","27","","32","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 16:00","2019","06","03","16:00","","M","","M","","M","30","","30","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 17:00","2019","06","03","17:00","","M","","M","","M","29","","34","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 18:00","2019","06","03","18:00","","M","","M","","M","30","","18","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 19:00","2019","06","03","19:00","","M","","M","","M","30","","18","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 20:00","2019","06","03","20:00","","M","","M","","M","29","","28","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 21:00","2019","06","03","21:00","","M","","M","","M","29","","21","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 22:00","2019","06","03","22:00","","M","","M","","M","28","","18","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-03 23:00","2019","06","03","23:00","","M","","M","","M","27","","11","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 00:00","2019","06","04","00:00","9.8","","","M","","M","25","","13","","16.1","","100.95","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 01:00","2019","06","04","01:00","8.8","","","M","","M","28","","13","","16.1","","100.96","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 02:00","2019","06","04","02:00","","M","","M","","M","31","","9","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 03:00","2019","06","04","03:00","8.6","","","M","","M","23","","8","","16.1","","100.96","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 04:00","2019","06","04","04:00","9.1","","","M","","M","31","","4","","16.1","","100.93","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 05:00","2019","06","04","05:00","8.9","","","M","","M","","M","4","","16.1","","100.95","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 06:00","2019","06","04","06:00","9.3","","","M","","M","23","","9","","16.1","","100.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 07:00","2019","06","04","07:00","9.7","","","M","","M","25","","5","","16.1","","100.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 08:00","2019","06","04","08:00","9.8","","","M","","M","20","","11","","16.1","","100.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 09:00","2019","06","04","09:00","","M","","M","","M","19","","15","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 10:00","2019","06","04","10:00","","M","","M","","M","19","","9","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 11:00","2019","06","04","11:00","","M","","M","","M","19","","5","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 12:00","2019","06","04","12:00","","M","","M","","M","17","","5","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 13:00","2019","06","04","13:00","","M","","M","","M","","M","4","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 14:00","2019","06","04","14:00","","M","","M","","M","7","","8","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 15:00","2019","06","04","15:00","","M","","M","","M","8","","17","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 16:00","2019","06","04","16:00","","M","","M","","M","8","","21","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 17:00","2019","06","04","17:00","","M","","M","","M","7","","26","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 18:00","2019","06","04","18:00","","M","","M","","M","8","","30","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 19:00","2019","06","04","19:00","","M","","M","","M","6","","28","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 20:00","2019","06","04","20:00","9.8","","","M","","M","8","","18","","16.1","","100.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 21:00","2019","06","04","21:00","10.2","","","M","","M","9","","9","","16.1","","100.09","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 22:00","2019","06","04","22:00","9.4","","","M","","M","8","","9","","16.1","","100.09","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-04 23:00","2019","06","04","23:00","","M","","M","","M","","M","4","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 00:00","2019","06","05","00:00","9.2","","","M","","M","8","","15","","16.1","","100.04","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 01:00","2019","06","05","01:00","9.1","","","M","","M","24","","4","","16.1","","100.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 02:00","2019","06","05","02:00","9.0","","","M","","M","8","","9","","16.1","","100.02","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 03:00","2019","06","05","03:00","9.7","","","M","","M","8","","9","","16.1","","99.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 04:00","2019","06","05","04:00","10.2","","","M","","M","8","","11","","16.1","","99.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 05:00","2019","06","05","05:00","10.3","","","M","","M","7","","11","","16.1","","100.03","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 06:00","2019","06","05","06:00","10.0","","","M","","M","7","","9","","11.3","","99.99","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 07:00","2019","06","05","07:00","","M","","M","","M","7","","8","","16.1","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 08:00","2019","06","05","08:00","","M","","M","","M","8","","11","","12.9","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 09:00","2019","06","05","09:00","","M","","M","","M","8","","15","","11.3","","","M","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 10:00","2019","06","05","10:00","13.1","","11.2","","88","","7","","17","","11.3","","99.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 11:00","2019","06","05","11:00","11.9","","10.5","","91","","7","","26","","16.1","","99.76","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 12:00","2019","06","05","12:00","11.6","","10.7","","94","","8","","24","","9.7","","99.70","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 13:00","2019","06","05","13:00","11.6","","11.1","","97","","7","","28","","4.8","","99.68","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 14:00","2019","06","05","14:00","10.9","","10.6","","98","","7","","22","","2.4","","99.70","","","","","","Heavy Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 15:00","2019","06","05","15:00","12.1","","11.6","","97","","7","","24","","4.0","","99.69","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 16:00","2019","06","05","16:00","12.4","","11.9","","97","","7","","21","","6.4","","99.69","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 17:00","2019","06","05","17:00","12.9","","12.4","","97","","7","","22","","4.8","","99.68","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 18:00","2019","06","05","18:00","12.4","","12.2","","98","","7","","21","","4.0","","99.67","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 19:00","2019","06","05","19:00","12.7","","12.6","","99","","6","","18","","4.8","","99.67","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 20:00","2019","06","05","20:00","13.6","","13.5","","99","","7","","11","","3.2","","99.69","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 21:00","2019","06","05","21:00","13.9","","13.7","","99","","6","","9","","4.8","","99.74","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 22:00","2019","06","05","22:00","14.0","","13.7","","98","","6","","9","","4.8","","99.78","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-05 23:00","2019","06","05","23:00","14.1","","13.8","","98","","","M","4","","4.8","","99.80","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 00:00","2019","06","06","00:00","13.9","","13.9","","100","","7","","8","","0.8","","99.84","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 01:00","2019","06","06","01:00","14.0","","14.0","","100","","","","0","","0.8","","99.87","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 02:00","2019","06","06","02:00","14.5","","14.5","","100","","","M","4","","1.6","","99.86","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 03:00","2019","06","06","03:00","15.1","","14.6","","97","","31","","4","","4.0","","99.86","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 04:00","2019","06","06","04:00","13.5","","13.5","","100","","25","","8","","0.8","","99.93","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 05:00","2019","06","06","05:00","14.0","","14.0","","100","","29","","8","","1.2","","100.02","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 06:00","2019","06","06","06:00","15.8","","14.7","","93","","35","","9","","16.1","","100.09","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 07:00","2019","06","06","07:00","16.1","","13.6","","85","","36","","13","","16.1","","100.13","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 08:00","2019","06","06","08:00","16.7","","13.5","","81","","31","","9","","16.1","","100.18","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 09:00","2019","06","06","09:00","18.7","","12.0","","65","","33","","5","","16.1","","100.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 10:00","2019","06","06","10:00","17.2","","13.8","","80","","20","","11","","16.1","","100.26","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 11:00","2019","06","06","11:00","16.2","","13.5","","84","","20","","9","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 12:00","2019","06","06","12:00","16.5","","12.8","","79","","20","","13","","16.1","","100.31","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 13:00","2019","06","06","13:00","16.2","","13.1","","81","","20","","11","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 14:00","2019","06","06","14:00","16.0","","13.0","","82","","22","","8","","16.1","","100.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 15:00","2019","06","06","15:00","15.9","","12.3","","79","","23","","8","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 16:00","2019","06","06","16:00","17.2","","11.4","","68","","26","","8","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 17:00","2019","06","06","17:00","17.3","","9.8","","61","","23","","8","","16.1","","100.31","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 18:00","2019","06","06","18:00","18.0","","6.2","","46","","","M","4","","16.1","","100.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 19:00","2019","06","06","19:00","18.3","","6.7","","46","","","M","4","","16.1","","100.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 20:00","2019","06","06","20:00","17.8","","6.4","","47","","28","","4","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 21:00","2019","06","06","21:00","19.3","","6.4","","43","","33","","9","","16.1","","100.40","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 22:00","2019","06","06","22:00","19.5","","8.2","","48","","34","","11","","16.1","","100.43","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-06 23:00","2019","06","06","23:00","18.6","","8.7","","52","","33","","18","","16.1","","100.40","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 00:00","2019","06","07","00:00","17.5","","9.0","","57","","32","","8","","16.1","","100.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 01:00","2019","06","07","01:00","14.7","","10.0","","73","","29","","9","","16.1","","100.44","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 02:00","2019","06","07","02:00","13.3","","11.1","","87","","","M","4","","16.1","","100.43","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 03:00","2019","06","07","03:00","15.0","","9.4","","69","","27","","5","","16.1","","100.44","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 04:00","2019","06","07","04:00","13.4","","9.7","","78","","26","","4","","16.1","","100.48","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 05:00","2019","06","07","05:00","12.3","","9.9","","85","","","","0","","16.1","","100.55","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 06:00","2019","06","07","06:00","14.2","","11.1","","81","","","","0","","16.1","","100.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 07:00","2019","06","07","07:00","16.0","","10.8","","71","","20","","5","","16.1","","100.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 08:00","2019","06","07","08:00","15.2","","10.4","","73","","20","","5","","16.1","","100.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 09:00","2019","06","07","09:00","14.3","","11.2","","81","","20","","13","","16.1","","100.66","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 10:00","2019","06","07","10:00","15.5","","11.2","","75","","24","","5","","16.1","","100.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 11:00","2019","06","07","11:00","15.9","","11.6","","75","","20","","11","","16.1","","100.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 12:00","2019","06","07","12:00","16.6","","11.3","","71","","21","","9","","16.1","","100.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 13:00","2019","06","07","13:00","18.9","","11.3","","61","","24","","8","","16.1","","100.69","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-06-07 14:00","2019","06","07","14:00","18.9","","11.2","","61","","16","","5","","16.1","","100.66","","","","","","NA"
